"user","name","party","blok","variable","value"
"BennyEngelbrech","Benny Engelbrecht","A","red","comments_curmonth",20
"CamFabricius","Camilla Fabricius","A","red","comments_curmonth",1
"MetteGjerskov","Mette Gjerskov","A","red","comments_curmonth",0
"AlexanderGrandt","Alexander Grandt","A","red","comments_curmonth",12
"HavOrla","Orla Hav","A","red","comments_curmonth",NA
"PHummelgaard","Peter Hummelgaard","A","red","comments_curmonth",3
"MFThomasJensen","Thomas Jensen","A","red","comments_curmonth",NA
"LahnLeif","Leif Lahn Jensen","A","red","comments_curmonth",NA
"Jens_Joel","Jens Joel","A","red","comments_curmonth",10
"janjohansen16",NA,"A","red","comments_curmonth",NA
"DanJoergensen","Dan Jørgensen","A","red","comments_curmonth",0
"SandKjaer","Kasper Sand Kjær","A","red","comments_curmonth",1
"AndersKronborg","Anders Kronborg","A","red","comments_curmonth",7
"rasmushorn","Rasmus Horn Langhoff","A","red","comments_curmonth",1
"MalteLarsen","Malte Larsen","A","red","comments_curmonth",0
"LarssonTanja","Tanja Larsson","A","red","comments_curmonth",NA
"Heunicke","Magnus Heunicke","A","red","comments_curmonth",4
"RosenkrantzT","Rosenkrantz-Theil","A","red","comments_curmonth",12
"simonkollerup","Simon Kollerup","A","red","comments_curmonth",0
"MogensJensenS","Mogens Jensen","A","red","comments_curmonth",2
"AneHalsboe","Ane Halsboe","A","red","comments_curmonth",NA
"RabjergMadsen","Chr Rabjerg Madsen","A","red","comments_curmonth",15
"mattiastesfaye","Mattias Tesfaye","A","red","comments_curmonth",NA
"Astridkrag","Astrid Krag","A","red","comments_curmonth",0
"Bjarne_Laustsen",NA,"A","red","comments_curmonth",NA
"annette_lind","Annette Lind","A","red","comments_curmonth",NA
"FlemmingMM","Flemming Møller Mortensen","A","red","comments_curmonth",NA
"Henrikm86712011","Henrik møller","A","red","comments_curmonth",0
"Paulin_Anne","Anne Paulin","A","red","comments_curmonth",1
"Jesper_Pet","Jesper Petersen","A","red","comments_curmonth",7
"RasmusPrehn","Rasmus Prehn","A","red","comments_curmonth",0
"lars_aslan","Lars Aslan","A","red","comments_curmonth",3
"RavnTroels","Troels Ravn","A","red","comments_curmonth",0
"KasperRoug","Kasper Roug","A","red","comments_curmonth",0
"JulieSkovsby","Julie Skovsby","A","red","comments_curmonth",0
"RStoklund","Rasmus Stoklund","A","red","comments_curmonth",25
"birgitte_vind","Birgitte Vind","A","red","comments_curmonth",NA
"NWammen","Nicolai Wammen","A","red","comments_curmonth",NA
"LeaWermelin","Lea Wermelin","A","red","comments_curmonth",8
"PiaOlsen","Pia Olsen Dyhr","F","red","comments_curmonth",27
"khoenge","Karsten Hønge","F","red","comments_curmonth",1
"jacobmark_sf","Jacob Mark","F","red","comments_curmonth",NA
"LisbethBNielsen","Lisbeth Bech-Nielsen","F","red","comments_curmonth",3
"TrineTorp","Trine Schøning Torp","F","red","comments_curmonth",1
"KirstenNormann","Kirsten Normann","F","red","comments_curmonth",3
"MF_K_Lorentzen","Karina Lorentzen D.","F","red","comments_curmonth",11
"signe_munk","Signe Munk","F","red","comments_curmonth",16
"Carl__Valentin","Carl Valentin","F","red","comments_curmonth",2
"charlottebroman","Charlotte Mølbæk","F","red","comments_curmonth",0
"Halime9Oguz","Halime Oguz","F","red","comments_curmonth",10
"AnneValentina","Anne Valentina Berthelsen","F","red","comments_curmonth",11
"AstridCaroee","Astrid Carøe","F","red","comments_curmonth",NA
"rasmusnordqvist","rasmus nordqvist 🏳️‍🌈","F","red","comments_curmonth",16
"JakobEllemann","Jakob Ellemann-Jensen","V","blue","comments_curmonth",0
"Martin_Geertsen","Martin Geertsen","V","blue","comments_curmonth",6
"JanEJoergensen","Jan E. Jørgensen","V","blue","comments_curmonth",17
"sophieloehde","Sophie Løhde","V","blue","comments_curmonth",5
"AnneStergaa","Anne Honoré Østergaard","V","blue","comments_curmonth",NA
"AnniMatthiesen","Anni Matthiesen","V","blue","comments_curmonth",0
"BHaarder","Bertel Haarder","V","blue","comments_curmonth",NA
"CKissmeyer","Carsten Kissmeyer","V","blue","comments_curmonth",NA
"ChristofferMels","Christoffer Melson","V","blue","comments_curmonth",0
"EllenTraneNorby","Ellen Trane Nørby","V","blue","comments_curmonth",0
"ErlingBonnesen","Erling Bonnesen","V","blue","comments_curmonth",0
"EvaKjerHansen","Eva Kjer Hansen","V","blue","comments_curmonth",NA
"fatmaoektem","Fatma Øktem","V","blue","comments_curmonth",0
"HansAndersenV","Hans Andersen","V","blue","comments_curmonth",0
"HaChrSchmidt","Hans Christian Schmidt","V","blue","comments_curmonth",NA
"bankHeidi","Heidi Bank","V","blue","comments_curmonth",1
"jacobjensenMF","Jacob Jensen","V","blue","comments_curmonth",0
"JaneHeitmann","Jane Heitmann","V","blue","comments_curmonth",0
"EllemannKaren","Karen Ellemann","V","blue","comments_curmonth",NA
"LauritzenK","Karsten Lauritzen","V","blue","comments_curmonth",0
"KD_Mikkelsen","Kenneth Mikkelsen","V","blue","comments_curmonth",NA
"kimvalentinDK","Kim Valentin","V","blue","comments_curmonth",19
"kplorentzen","Kr. Pihl Lorentzen","V","blue","comments_curmonth",2
"larsclilleholt","Lars Chr. Lilleholt","V","blue","comments_curmonth",NA
"LouiseElholm","Louise Schack Elholm","V","blue","comments_curmonth",0
"madsfuglede","Mads Fuglede","V","blue","comments_curmonth",15
"marie_bjerre","Marie Bjerre","V","blue","comments_curmonth",1
"MarkGrossmannV","Mark Grossmann","V","blue","comments_curmonth",NA
"MarleneAmbo","Marlene Ambo-Rasmussen","V","blue","comments_curmonth",3
"michaelaastrup","Michael Aastrup Jensen","V","blue","comments_curmonth",2
"MortenDahlin","Morten Dahlin","V","blue","comments_curmonth",1
"PeterJuelJensen","Peter Juel Jensen","V","blue","comments_curmonth",NA
"Sten_Knuth","Stén Knuth, Idrætsordfører Venstre","V","blue","comments_curmonth",0
"ThDanielsen","Thomas Danielsen","V","blue","comments_curmonth",11
"Torstenschack","Torsten Schack","V","blue","comments_curmonth",20
"troelslundp","Troels Lund Poulsen","V","blue","comments_curmonth",NA
"Ulla_Tornaes","Ulla Tørnæs","V","blue","comments_curmonth",NA
"larsloekke","Lars Løkke Rasmussen","MF","blue","comments_curmonth",26
"SorenPape","Søren Pape Poulsen","C","blue","retweets_curmonth",0
"metteabildgaard","Mette Abildgaard","C","blue","retweets_curmonth",17
"RasmusJarlov","Rasmus Jarlov","C","blue","retweets_curmonth",4
"JuulMona","Mona Juul","C","blue","retweets_curmonth",3
"PerLarsenC","Per Larsen","C","blue","retweets_curmonth",0
"_MaiMercado","Mai Mercado","C","blue","retweets_curmonth",1
"BirgitteBergman","Birgitte Bergman","C","blue","retweets_curmonth",0
"brittbager","Britt Bager","C","blue","retweets_curmonth",NA
"Ammitzboell_K","KatarinaAmmitzboell","C","blue","retweets_curmonth",1
"Kristianthdahl","Kristian Thulesen Dahl","O","blue","retweets_curmonth",0
"MrMesserschmidt","Morten Messerschmidt","O","blue","retweets_curmonth",9
"mfMorten","Morten Bødskov","A","red","retweets_curmonth",1
"espersendf","Søren Espersen","O","blue","retweets_curmonth",16
"skaarup_df","Peter Skaarup","O","blue","retweets_curmonth",0
"Pia_Kjaersgaard","Pia Kjærsgaard","O","blue","retweets_curmonth",10
"AdsbolAdsbl","Karina Adsbøl","O","blue","retweets_curmonth",1
"LiseBech","Lise Bech 🇩🇰","O","blue","retweets_curmonth",1
"BentGsted","Bent Bøgsted","O","blue","retweets_curmonth",NA
"ReneChr67108814","Rene’ Christensen","O","blue","retweets_curmonth",NA
"JThulesen","J H Thulesen Dahl","O","blue","retweets_curmonth",0
"flydtkjaer","Dennis Flydtkjær","O","blue","retweets_curmonth",NA
"MarieKrarup","Marie Krarup","O","blue","retweets_curmonth",1
"Hans_Kr_Skibby","Hans Kristian Skibby","O","blue","retweets_curmonth",8
"MaiVilladsen","Mai Villadsen","EL","red","retweets_curmonth",1
"SorenEggeRasmus","Søren Egge Rasmussen","EL","red","retweets_curmonth",0
"VictoriaV_EL","Victoria Velásquez","EL","red","retweets_curmonth",3
"EvaFlyvholm","Eva Flyvholm","EL","red","retweets_curmonth",NA
"pederhvelplund","Peder Hvelplund","EL","red","retweets_curmonth",1
"ChristianJuhl2","Christian Juhl","EL","red","retweets_curmonth",2
"RuneLundEL","Rune Lund","EL","red","retweets_curmonth",10
"PSkipperEL","Pernille Skipper","EL","red","retweets_curmonth",5
"JakobSoelvhoej","Jakob Sølvhøj","EL","red","retweets_curmonth",1
"RosaLundEl","Rosa Lund","EL","red","retweets_curmonth",0
"jonasholmdk","Jonas Holm 🇺🇦","Q","neutral","retweets_curmonth",7
"jonasholmdk","Jonas Holm","Q","neutral","retweets_curmonth",7
"AlexVanopslagh","Alex Vanopslagh","I","blue","retweets_curmonth",15
"SociologenHD","Henrik Dahl","I","blue","retweets_curmonth",0
"olebirkolesen","Ole Birk Olesen","I","blue","retweets_curmonth",0
"LBMathiesen","Lars Boje Mathiesen","D","blue","retweets_curmonth",0
"ThiesenMette","Mette Thiesen","D","blue","retweets_curmonth",0
"PernilleVermund","Pernille Vermund","D","blue","retweets_curmonth",0
"peter_seier","Peter Seier Christensen","D","blue","retweets_curmonth",NA
"FrkCallesen","Anne Sophie Callesen","B","red","retweets_curmonth",2
"mariannejelved","Marianne Jelved","B","red","retweets_curmonth",NA
"SamiraNawa","Samira Nawa","B","red","retweets_curmonth",2
"rohde_jens","Jens Rohde","B","red","retweets_curmonth",NA
"kronborgsusan","Susan Kronborg","B","red","retweets_curmonth",3
"martinlidegaard","Martin Lidegaard","B","red","retweets_curmonth",4
"KathrineOlldag","Kathrine Olldag","B","red","retweets_curmonth",7
"sofiecn","Sofie Carsten Nielsen","B","red","retweets_curmonth",5
"a_steenberg","Andreas Steenberg","B","red","retweets_curmonth",5
"rvthorholm","Christina Thorholm","B","red","retweets_curmonth",0
"KatrineRobsoe","Katrine Robsøe","B","red","retweets_curmonth",2
"rasmushelveg","Rasmus Helveg","B","red","retweets_curmonth",2
"stinuslindgreen","Stinus Lindgreen","B","red","retweets_curmonth",21
"zeniastampe","Zenia Stampe","B","red","retweets_curmonth",0
"LotteRod","Lotte Rod","B","red","retweets_curmonth",1
"IdaAuken","Ida Auken","A","red","retweets_curmonth",2
"Trinebramsen","Trine Bramsen","A","red","retweets_curmonth",6
"BjBrandenborg","Bjørn Brandenborg","A","red","retweets_curmonth",7
"bressendorff","Brian Bressendorff","A","red","retweets_curmonth",0
"JeppeBruus","Jeppe Bruus","A","red","retweets_curmonth",10
"KaareDybvad","Kaare Dybvad","A","red","retweets_curmonth",6
"BennyEngelbrech","Benny Engelbrecht","A","red","retweets_curmonth",8
"CamFabricius","Camilla Fabricius","A","red","retweets_curmonth",0
"MetteGjerskov","Mette Gjerskov","A","red","retweets_curmonth",0
"AlexanderGrandt","Alexander Grandt","A","red","retweets_curmonth",6
"HavOrla","Orla Hav","A","red","retweets_curmonth",NA
"PHummelgaard","Peter Hummelgaard","A","red","retweets_curmonth",7
"MFThomasJensen","Thomas Jensen","A","red","retweets_curmonth",NA
"LahnLeif","Leif Lahn Jensen","A","red","retweets_curmonth",NA
"Jens_Joel","Jens Joel","A","red","retweets_curmonth",20
"janjohansen16",NA,"A","red","retweets_curmonth",NA
"DanJoergensen","Dan Jørgensen","A","red","retweets_curmonth",30
"SandKjaer","Kasper Sand Kjær","A","red","retweets_curmonth",0
"AndersKronborg","Anders Kronborg","A","red","retweets_curmonth",10
"rasmushorn","Rasmus Horn Langhoff","A","red","retweets_curmonth",6
"MalteLarsen","Malte Larsen","A","red","retweets_curmonth",1
"LarssonTanja","Tanja Larsson","A","red","retweets_curmonth",NA
"Heunicke","Magnus Heunicke","A","red","retweets_curmonth",7
"RosenkrantzT","Rosenkrantz-Theil","A","red","retweets_curmonth",10
"simonkollerup","Simon Kollerup","A","red","retweets_curmonth",7
"MogensJensenS","Mogens Jensen","A","red","retweets_curmonth",0
"AneHalsboe","Ane Halsboe","A","red","retweets_curmonth",NA
"RabjergMadsen","Chr Rabjerg Madsen","A","red","retweets_curmonth",8
"mattiastesfaye","Mattias Tesfaye","A","red","retweets_curmonth",NA
"Astridkrag","Astrid Krag","A","red","retweets_curmonth",3
"Bjarne_Laustsen",NA,"A","red","retweets_curmonth",NA
"annette_lind","Annette Lind","A","red","retweets_curmonth",NA
"FlemmingMM","Flemming Møller Mortensen","A","red","retweets_curmonth",NA
"Henrikm86712011","Henrik møller","A","red","retweets_curmonth",0
"Paulin_Anne","Anne Paulin","A","red","retweets_curmonth",1
"Jesper_Pet","Jesper Petersen","A","red","retweets_curmonth",10
"RasmusPrehn","Rasmus Prehn","A","red","retweets_curmonth",4
"lars_aslan","Lars Aslan","A","red","retweets_curmonth",4
"RavnTroels","Troels Ravn","A","red","retweets_curmonth",1
"KasperRoug","Kasper Roug","A","red","retweets_curmonth",6
"JulieSkovsby","Julie Skovsby","A","red","retweets_curmonth",3
"RStoklund","Rasmus Stoklund","A","red","retweets_curmonth",18
"birgitte_vind","Birgitte Vind","A","red","retweets_curmonth",NA
"NWammen","Nicolai Wammen","A","red","retweets_curmonth",NA
"LeaWermelin","Lea Wermelin","A","red","retweets_curmonth",7
"PiaOlsen","Pia Olsen Dyhr","F","red","retweets_curmonth",42
"khoenge","Karsten Hønge","F","red","retweets_curmonth",2
"jacobmark_sf","Jacob Mark","F","red","retweets_curmonth",NA
"LisbethBNielsen","Lisbeth Bech-Nielsen","F","red","retweets_curmonth",18
"TrineTorp","Trine Schøning Torp","F","red","retweets_curmonth",5
"KirstenNormann","Kirsten Normann","F","red","retweets_curmonth",8
"MF_K_Lorentzen","Karina Lorentzen D.","F","red","retweets_curmonth",6
"signe_munk","Signe Munk","F","red","retweets_curmonth",11
"Carl__Valentin","Carl Valentin","F","red","retweets_curmonth",8
"charlottebroman","Charlotte Mølbæk","F","red","retweets_curmonth",5
"Halime9Oguz","Halime Oguz","F","red","retweets_curmonth",4
"AnneValentina","Anne Valentina Berthelsen","F","red","retweets_curmonth",11
"AstridCaroee","Astrid Carøe","F","red","retweets_curmonth",NA
"rasmusnordqvist","rasmus nordqvist 🏳️‍🌈","F","red","retweets_curmonth",24
"JakobEllemann","Jakob Ellemann-Jensen","V","blue","retweets_curmonth",0
"Martin_Geertsen","Martin Geertsen","V","blue","retweets_curmonth",6
"JanEJoergensen","Jan E. Jørgensen","V","blue","retweets_curmonth",1
"sophieloehde","Sophie Løhde","V","blue","retweets_curmonth",11
"AnneStergaa","Anne Honoré Østergaard","V","blue","retweets_curmonth",NA
"AnniMatthiesen","Anni Matthiesen","V","blue","retweets_curmonth",10
"BHaarder","Bertel Haarder","V","blue","retweets_curmonth",NA
"CKissmeyer","Carsten Kissmeyer","V","blue","retweets_curmonth",NA
"ChristofferMels","Christoffer Melson","V","blue","retweets_curmonth",0
"EllenTraneNorby","Ellen Trane Nørby","V","blue","retweets_curmonth",5
"ErlingBonnesen","Erling Bonnesen","V","blue","retweets_curmonth",3
"EvaKjerHansen","Eva Kjer Hansen","V","blue","retweets_curmonth",NA
"fatmaoektem","Fatma Øktem","V","blue","retweets_curmonth",1
"HansAndersenV","Hans Andersen","V","blue","retweets_curmonth",1
"HaChrSchmidt","Hans Christian Schmidt","V","blue","retweets_curmonth",NA
"bankHeidi","Heidi Bank","V","blue","retweets_curmonth",7
"jacobjensenMF","Jacob Jensen","V","blue","retweets_curmonth",3
"JaneHeitmann","Jane Heitmann","V","blue","retweets_curmonth",5
"EllemannKaren","Karen Ellemann","V","blue","retweets_curmonth",NA
"LauritzenK","Karsten Lauritzen","V","blue","retweets_curmonth",1
"KD_Mikkelsen","Kenneth Mikkelsen","V","blue","retweets_curmonth",NA
"kimvalentinDK","Kim Valentin","V","blue","retweets_curmonth",0
"kplorentzen","Kr. Pihl Lorentzen","V","blue","retweets_curmonth",2
"larsclilleholt","Lars Chr. Lilleholt","V","blue","retweets_curmonth",NA
"LouiseElholm","Louise Schack Elholm","V","blue","retweets_curmonth",2
"madsfuglede","Mads Fuglede","V","blue","retweets_curmonth",5
"marie_bjerre","Marie Bjerre","V","blue","retweets_curmonth",0
"MarkGrossmannV","Mark Grossmann","V","blue","retweets_curmonth",NA
"MarleneAmbo","Marlene Ambo-Rasmussen","V","blue","retweets_curmonth",8
"michaelaastrup","Michael Aastrup Jensen","V","blue","retweets_curmonth",0
"MortenDahlin","Morten Dahlin","V","blue","retweets_curmonth",3
"PeterJuelJensen","Peter Juel Jensen","V","blue","retweets_curmonth",NA
"Sten_Knuth","Stén Knuth, Idrætsordfører Venstre","V","blue","retweets_curmonth",0
"ThDanielsen","Thomas Danielsen","V","blue","retweets_curmonth",6
"Torstenschack","Torsten Schack","V","blue","retweets_curmonth",1
"troelslundp","Troels Lund Poulsen","V","blue","retweets_curmonth",NA
"Ulla_Tornaes","Ulla Tørnæs","V","blue","retweets_curmonth",NA
"larsloekke","Lars Løkke Rasmussen","MF","blue","retweets_curmonth",0
"SorenPape","Søren Pape Poulsen","C","blue","quotes_curmonth",0
"metteabildgaard","Mette Abildgaard","C","blue","quotes_curmonth",4
"RasmusJarlov","Rasmus Jarlov","C","blue","quotes_curmonth",12
"JuulMona","Mona Juul","C","blue","quotes_curmonth",1
"PerLarsenC","Per Larsen","C","blue","quotes_curmonth",0
"_MaiMercado","Mai Mercado","C","blue","quotes_curmonth",3
"BirgitteBergman","Birgitte Bergman","C","blue","quotes_curmonth",0
"brittbager","Britt Bager","C","blue","quotes_curmonth",NA
"Ammitzboell_K","KatarinaAmmitzboell","C","blue","quotes_curmonth",1
"Kristianthdahl","Kristian Thulesen Dahl","O","blue","quotes_curmonth",0
"MrMesserschmidt","Morten Messerschmidt","O","blue","quotes_curmonth",15
"mfMorten","Morten Bødskov","A","red","quotes_curmonth",3
"espersendf","Søren Espersen","O","blue","quotes_curmonth",2
"skaarup_df","Peter Skaarup","O","blue","quotes_curmonth",0
"Pia_Kjaersgaard","Pia Kjærsgaard","O","blue","quotes_curmonth",4
"AdsbolAdsbl","Karina Adsbøl","O","blue","quotes_curmonth",0
"LiseBech","Lise Bech 🇩🇰","O","blue","quotes_curmonth",1
"BentGsted","Bent Bøgsted","O","blue","quotes_curmonth",NA
"ReneChr67108814","Rene’ Christensen","O","blue","quotes_curmonth",NA
"JThulesen","J H Thulesen Dahl","O","blue","quotes_curmonth",0
"flydtkjaer","Dennis Flydtkjær","O","blue","quotes_curmonth",NA
"MarieKrarup","Marie Krarup","O","blue","quotes_curmonth",0
"Hans_Kr_Skibby","Hans Kristian Skibby","O","blue","quotes_curmonth",0
"MaiVilladsen","Mai Villadsen","EL","red","quotes_curmonth",0
"SorenEggeRasmus","Søren Egge Rasmussen","EL","red","quotes_curmonth",1
"VictoriaV_EL","Victoria Velásquez","EL","red","quotes_curmonth",0
"EvaFlyvholm","Eva Flyvholm","EL","red","quotes_curmonth",NA
"pederhvelplund","Peder Hvelplund","EL","red","quotes_curmonth",1
"ChristianJuhl2","Christian Juhl","EL","red","quotes_curmonth",0
"RuneLundEL","Rune Lund","EL","red","quotes_curmonth",1
"PSkipperEL","Pernille Skipper","EL","red","quotes_curmonth",0
"JakobSoelvhoej","Jakob Sølvhøj","EL","red","quotes_curmonth",0
"RosaLundEl","Rosa Lund","EL","red","quotes_curmonth",0
"jonasholmdk","Jonas Holm 🇺🇦","Q","neutral","quotes_curmonth",16
"jonasholmdk","Jonas Holm","Q","neutral","quotes_curmonth",16
"AlexVanopslagh","Alex Vanopslagh","I","blue","quotes_curmonth",3
"SociologenHD","Henrik Dahl","I","blue","quotes_curmonth",0
"olebirkolesen","Ole Birk Olesen","I","blue","quotes_curmonth",3
"LBMathiesen","Lars Boje Mathiesen","D","blue","quotes_curmonth",0
"ThiesenMette","Mette Thiesen","D","blue","quotes_curmonth",0
"PernilleVermund","Pernille Vermund","D","blue","quotes_curmonth",0
"peter_seier","Peter Seier Christensen","D","blue","quotes_curmonth",NA
"FrkCallesen","Anne Sophie Callesen","B","red","quotes_curmonth",0
"mariannejelved","Marianne Jelved","B","red","quotes_curmonth",NA
"SamiraNawa","Samira Nawa","B","red","quotes_curmonth",3
"rohde_jens","Jens Rohde","B","red","quotes_curmonth",NA
"kronborgsusan","Susan Kronborg","B","red","quotes_curmonth",1
